,id,target,disposition,period,t0,duration
404,K01117.01,1,CONFIRMED,11.08956602,141.76142,6.2877
405,K01118.01,0,CANDIDATE,7.37290344,137.60991,2.172
406,K01119.01,0,FALSE POSITIVE,7.24476126,139.10497,2.3145
407,K01193.01,0,CANDIDATE,119.0624882,149.22223,3.1188
408,K01194.01,1,CONFIRMED,8.70798309,363.05638,2.4904
409,K01194.02,0,CANDIDATE,14.8623076,354.57297,3.161
410,K01194.03,1,CONFIRMED,4.17634276,352.99674,2.335
411,K00152.02,1,CONFIRMED,27.40229859,133.6284,6.8491
412,K00987.01,1,CONFIRMED,3.179267286,261.841607,1.0246
413,K00988.01,1,CONFIRMED,10.38122447,268.02421,2.715
414,K00988.02,1,CONFIRMED,24.5709023,135.87209,3.587
415,K00989.01,0,FALSE POSITIVE,81.221876,184.26164,4.1135
416,K00989.02,0,FALSE POSITIVE,0.817026268,132.835239,2.0799
417,K00135.01,1,CONFIRMED,3.024092505,132.4168573,2.8021
418,K01058.01,0,FALSE POSITIVE,5.670155713,136.201739,0.9361
419,K01059.01,1,CONFIRMED,1.022678654,133.45422,1.3712
420,K01060.01,1,CONFIRMED,12.10968709,140.21258,6.3461
421,K01060.02,1,CONFIRMED,4.75796103,137.69636,4.66
422,K01060.03,1,CONFIRMED,20.4972755,147.43894,8.536
423,K01119.02,0,FALSE POSITIVE,13.55480534,139.81609,2.288
424,K01120.01,0,FALSE POSITIVE,29.74454668,172.386652,23.2842
425,K01121.01,0,FALSE POSITIVE,14.15402428,140.698466,4.47001
426,K01122.01,0,FALSE POSITIVE,0.844786082,134.216987,3.5289
427,K01123.01,0,FALSE POSITIVE,0.848483947,133.585301,1.4451
428,K01124.01,0,FALSE POSITIVE,11.99097576,143.28437,5.7401
429,K01199.01,1,CONFIRMED,53.5292702,147.86464,5.668
430,K01200.01,0,FALSE POSITIVE,0.393726813,133.310396,2.95
431,K01201.01,1,CONFIRMED,2.757584622,133.05017,0.9267
432,K01202.01,1,CONFIRMED,0.928310036,133.80358,1.1899
433,K00152.03,1,CONFIRMED,13.48457668,136.61808,5.0197
434,K01203.01,1,CONFIRMED,31.8841473,160.20696,6.122
435,K00989.03,0,CANDIDATE,16.15811112,143.00233,6.049
436,K00990.01,0,FALSE POSITIVE,67.69213907,138.534171,51.349
437,K00991.01,1,CONFIRMED,12.06222962,138.22229,2.0584
438,K00992.01,1,CONFIRMED,9.93146307,136.49128,5.678
439,K00993.01,1,CONFIRMED,21.85362905,144.32031,3.439
440,K01060.04,1,CONFIRMED,8.19345065,138.99617,5.234
441,K00140.01,0,FALSE POSITIVE,19.97867,137.17061,10.168
442,K01061.01,1,CONFIRMED,41.8059544,142.81919,6.057
443,K01062.01,0,FALSE POSITIVE,15.45158184,142.21096,2.406
444,K01063.01,0,FALSE POSITIVE,89.698168533,176.3060152,5.5418
445,K01064.01,0,FALSE POSITIVE,1.187352427,133.465454,4.999
446,K00015.01,0,FALSE POSITIVE,3.012476582,135.259271,3.1424
447,K00148.01,1,CONFIRMED,4.77800306,124.061465,2.7361
448,K01125.01,0,FALSE POSITIVE,7.814839231,357.519981,3.0122
449,K01126.01,0,FALSE POSITIVE,29.7452499,157.38519,22.695
450,K01127.01,1,CONFIRMED,5.32667299,357.12617,3.4045
451,K01187.01,0,FALSE POSITIVE,0.741057213,131.947273,1.05299
452,K01188.01,0,FALSE POSITIVE,2.988085455,133.27252,3.68
453,K01189.01,0,FALSE POSITIVE,2.783883492,133.227846,2.4546
454,K01190.01,0,FALSE POSITIVE,0.393727296,178.587454,3.02
455,K01191.01,1,CONFIRMED,8.17242644,361.20157,3.902
456,K01192.01,0,CANDIDATE,1295.362215,176.10646,28.297
457,K00993.02,1,CONFIRMED,13.0607936,137.63148,3.215
458,K00994.01,0,CANDIDATE,4.2989201,132.86187,2.747
459,K00995.01,0,FALSE POSITIVE,25.9518461,154.88212,14.581
460,K00996.01,0,FALSE POSITIVE,25.9518536,154.88278,14.755
461,K00997.01,0,FALSE POSITIVE,5.68628739,135.89269,17.573
462,K00136.01,0,FALSE POSITIVE,15.663886949,147.395712,2.4775
463,K01065.01,0,FALSE POSITIVE,4.020628573,133.638478,4.4085
464,K01066.01,0,CANDIDATE,5.714817603,355.00831,3.14126
465,K01067.01,0,FALSE POSITIVE,185.02288222,273.185533,4.87326
466,K01068.01,0,FALSE POSITIVE,2.897432135,450.75739,3.1793
467,K01069.01,1,CONFIRMED,8.70420525,357.55941,2.9385
468,K01127.02,1,CONFIRMED,8.1280933,358.68367,3.727
469,K01127.03,0,CANDIDATE,2.83668931,353.81531,3.031
470,K01128.01,1,CONFIRMED,0.974868896,133.076265,1.6191
471,K01129.01,1,CONFIRMED,4.89721006,133.39852,1.812
472,K01130.01,0,FALSE POSITIVE,2.757794163,135.232863,2.7644
473,K01132.01,0,FALSE POSITIVE,1.914158508,134.644919,3.2917
474,K01196.01,0,FALSE POSITIVE,3.98216698,135.52749,2.396
475,K01197.01,0,FALSE POSITIVE,0.643794198,133.984483,1.5662
476,K01198.01,1,CONFIRMED,16.08832318,139.49184,5.731
477,K01198.02,1,CONFIRMED,10.30067919,142.74251,4.885
478,K01198.03,1,CONFIRMED,35.6757453,145.00717,7.381
479,K01198.04,0,CANDIDATE,1.00861677,132.109479,0.91
480,K00998.01,0,FALSE POSITIVE,161.78832712,214.039,5.31
481,K00999.01,1,CONFIRMED,16.56806842,146.15285,4.2647
482,K00999.02,1,CONFIRMED,47.3329299,151.41614,2.708
483,K01000.01,0,FALSE POSITIVE,0.856895349,133.67521,1.3078
484,K01001.01,1,CONFIRMED,40.8065333,155.71586,13.135
485,K01069.02,1,CONFIRMED,2.46697039,354.93093,1.6345
486,K00141.01,0,CANDIDATE,2.624234833,132.304988,1.3874
487,K01070.01,1,CONFIRMED,6.61836309,360.36694,3.6813
488,K01070.02,1,CONFIRMED,107.7214092,354.19522,8.042
489,K01070.03,0,CANDIDATE,92.77779,367.6112,6.64
490,K01133.01,0,FALSE POSITIVE,5.251916208,357.321883,4.9095
491,K00148.02,1,CONFIRMED,9.673958488,125.339418,3.2641
492,K01134.01,0,FALSE POSITIVE,100.3039228,277.0607,8.702
493,K01134.02,0,FALSE POSITIVE,200.61103346,456.84444,7.13
494,K01135.01,0,FALSE POSITIVE,0.986620248,448.5959,3.9722
495,K01136.01,0,FALSE POSITIVE,1.63484631,134.512115,6.11
496,K01203.02,1,CONFIRMED,14.12847677,142.8971,3.685
497,K01203.03,1,CONFIRMED,48.6478543,172.1271,5.464
498,K01204.01,1,CONFIRMED,8.39842977,136.31152,6.344
499,K01205.01,1,CONFIRMED,8.63847391,139.94684,5.4566
500,K01206.01,0,CANDIDATE,422.917678,448.49648,31.274
501,K01001.02,1,CONFIRMED,140.10765,216.21749,18.503
502,K01002.01,1,CONFIRMED,3.4815917,132.98828,1.8069
503,K01003.01,0,FALSE POSITIVE,8.360616221,172.264978,7.5385
504,K01004.01,0,FALSE POSITIVE,1.838514968,352.72266,2.7391
505,K01005.01,1,CONFIRMED,35.61760233,197.03573,8.4559
506,K01071.01,0,FALSE POSITIVE,1.09206833,133.19403,1.8596
507,K01072.01,1,CONFIRMED,10.12805158,139.1159,3.517
508,K01073.01,0,FALSE POSITIVE,1.613001111,178.52846,2.394
509,K01074.01,1,CONFIRMED,3.770551475,357.11836,3.8077
510,K01075.01,0,FALSE POSITIVE,1.343767797,133.275862,1.9405
511,K01076.01,0,FALSE POSITIVE,29.12436474,142.16154,3.4209
512,K01138.01,0,FALSE POSITIVE,31.82814583,366.704854,2.917
513,K01139.01,0,FALSE POSITIVE,3.629442796,134.70066,5.63
514,K01140.01,0,FALSE POSITIVE,0.553261874,133.446605,0.8875
515,K01141.01,1,CONFIRMED,5.72812616,135.18066,2.0295
516,K01142.01,1,CONFIRMED,3.75574267,133.4333,2.2911
517,K01143.01,0,FALSE POSITIVE,7.44042933,134.76331,2.991
518,K00941.01,1,CONFIRMED,6.581477136,174.787814,3.0896
519,K00129.01,1,CONFIRMED,24.669192732,132.864236,7.03515
520,K00941.02,1,CONFIRMED,2.382652873,170.66626,1.8888
521,K00941.03,1,CONFIRMED,24.66461416,189.02031,2.8579
522,K00942.01,1,CONFIRMED,11.51517167,174.85855,2.006
523,K00137.01,1,CONFIRMED,7.641567589,135.407564,3.41018
524,K01006.01,0,FALSE POSITIVE,30.6113932,374.6216,3.576
525,K01007.01,1,CONFIRMED,7.40742502,355.49652,3.675
526,K01008.01,0,FALSE POSITIVE,569.934135,248.94045,4.1904
527,K01009.01,0,FALSE POSITIVE,5.09246539,357.53594,3.659
528,K01010.01,0,FALSE POSITIVE,110.61576622,145.83537,5.0
529,K01077.01,0,FALSE POSITIVE,1.103971357,354.58216,0.926
530,K00142.01,1,CONFIRMED,10.916108342,133.009227,3.6496
531,K01078.01,1,CONFIRMED,3.353732008,134.869597,1.4598
532,K01078.02,1,CONFIRMED,6.877446033,132.08426,1.3692
533,K01078.03,1,CONFIRMED,28.46464804,158.03986,2.6657
534,K01079.01,0,FALSE POSITIVE,0.293630085,133.584241,2.3857
535,K00148.03,1,CONFIRMED,42.89645024,146.0613,5.6897
536,K01144.01,0,FALSE POSITIVE,2.44199803,134.57095,2.759
537,K01145.01,0,CANDIDATE,30.5872153,162.8842,5.3698
538,K01146.01,1,CONFIRMED,7.09712124,136.34514,2.1059
539,K01147.01,0,FALSE POSITIVE,2.6827683,134.25535,2.957
540,K00943.01,1,CONFIRMED,3.601465336,171.99184,2.2753
541,K00944.01,0,FALSE POSITIVE,3.108251172,170.244566,2.5048
542,K00945.01,1,CONFIRMED,25.8474958,188.874,5.985
543,K00945.02,1,CONFIRMED,40.715561,146.36485,6.894
544,K00946.01,0,FALSE POSITIVE,20.42720701,176.71737,3.447
545,K01011.01,0,FALSE POSITIVE,6.198273591,183.3731434,7.53837
546,K01012.01,0,FALSE POSITIVE,1.023471798,354.8182,2.3499
547,K01013.01,0,FALSE POSITIVE,0.51872711,133.676312,1.252
548,K01014.01,1,CONFIRMED,17.31711739,142.36094,3.1518
549,K01015.01,1,CONFIRMED,9.42889884,140.1046,4.4481
550,K01080.01,0,FALSE POSITIVE,1.096583368,133.61436,2.1188
551,K01081.01,0,CANDIDATE,9.95639775,134.29186,5.615
552,K01082.01,0,CANDIDATE,6.50327035,135.26657,2.591
553,K01082.02,0,CANDIDATE,4.09667624,133.09833,2.19
554,K01082.03,1,CONFIRMED,1.196548464,132.53363,1.2592
555,K01148.01,1,CONFIRMED,11.47609015,135.39622,5.046
556,K01148.02,1,CONFIRMED,25.2630467,134.18397,6.22
557,K01149.01,0,FALSE POSITIVE,7.1688266,136.23827,1.29
558,K01150.01,1,CONFIRMED,0.677374687,133.94573,1.8361
559,K01151.01,1,CONFIRMED,10.43547031,134.82462,3.4167
560,K01151.02,1,CONFIRMED,7.41084314,135.75425,3.245
561,K00947.01,1,CONFIRMED,28.59914031,189.92667,3.6567
562,K00948.01,1,CONFIRMED,24.58716355,173.70572,3.984
563,K00130.01,0,FALSE POSITIVE,34.193600311,155.2966351,5.41382
564,K00949.01,1,CONFIRMED,12.53248222,170.76535,4.0168
565,K00950.01,0,CANDIDATE,31.201692472,183.4076137,2.15663
566,K00951.01,1,CONFIRMED,13.19720694,171.545479,3.4872
567,K00137.02,1,CONFIRMED,14.85890852,128.154869,3.5252
568,K01015.02,1,CONFIRMED,4.08897299,135.76402,3.585
569,K01016.01,0,FALSE POSITIVE,2.866680334,134.066374,1.1264
570,K01017.01,1,CONFIRMED,17.44486016,141.6802,4.445
571,K01018.01,0,FALSE POSITIVE,8.30697421,137.08254,2.76
572,K01019.01,0,FALSE POSITIVE,2.49705175,135.3072596,3.79
573,K01083.01,1,CONFIRMED,7.33685101,138.5829,3.548
574,K00143.01,0,FALSE POSITIVE,22.65117451,140.337593,3.6895
575,K01084.01,0,FALSE POSITIVE,1.204274435,134.05838,1.3362
576,K01085.01,1,CONFIRMED,7.71790675,139.15725,1.84
577,K01086.01,1,CONFIRMED,27.6652847,144.8714,6.633
578,K01087.01,0,FALSE POSITIVE,0.948950734,134.368152,4.0245
579,K00149.01,1,CONFIRMED,14.55730897,145.095012,7.7643
580,K01152.01,0,FALSE POSITIVE,4.722254104,178.243313,3.451
581,K01153.01,0,FALSE POSITIVE,0.635069939,134.0209283,2.07171
582,K01154.01,0,CANDIDATE,6.810823723,136.04667,7.98574
583,K01155.01,0,FALSE POSITIVE,0.933746515,133.387415,6.6522
584,K01156.01,0,FALSE POSITIVE,1.872421727,134.366162,1.5261
585,K00951.02,1,CONFIRMED,33.6528474,147.8025,3.9616
586,K00952.01,1,CONFIRMED,5.90127815,171.40674,2.1979
587,K00952.02,1,CONFIRMED,8.75209691,170.63671,2.3742
588,K00952.03,1,CONFIRMED,22.78078241,155.20408,3.3002
589,K00952.04,1,CONFIRMED,2.896005211,133.61228,1.6776
590,K00952.05,1,CONFIRMED,0.742957911,133.27936,0.6688
591,K01020.01,0,FALSE POSITIVE,54.35635067,164.070221,6.4345
592,K01021.01,0,FALSE POSITIVE,0.54624855,178.5614,2.0543
593,K01022.01,1,CONFIRMED,18.82744023,196.19088,4.664
594,K01023.01,0,FALSE POSITIVE,8.4120069,139.64745,3.923
595,K01024.01,1,CONFIRMED,5.747711909,133.29939,1.8923
596,K00137.03,1,CONFIRMED,3.504691252,133.511941,1.9811
597,K01088.01,0,FALSE POSITIVE,0.995861402,132.346819,1.1507
598,K01089.01,1,CONFIRMED,86.67856052,175.597013,10.1289
599,K01089.02,1,CONFIRMED,12.21828097,140.321095,2.6969
600,K01090.01,0,FALSE POSITIVE,8.387210055,138.903759,1.6477
601,K01091.01,0,FALSE POSITIVE,15.2384539,369.56902,19.292
602,K01092.01,0,FALSE POSITIVE,0.413334492,133.212225,2.3808
603,K01157.01,0,FALSE POSITIVE,0.93374614,133.388153,6.551
604,K01158.01,0,FALSE POSITIVE,6.47179275,356.38477,6.788
605,K01159.01,1,CONFIRMED,64.617518,166.14425,5.796
606,K01160.01,1,CONFIRMED,13.21409607,140.58492,3.5641
607,K01161.01,1,CONFIRMED,6.05729966,135.92756,3.7419
608,K00953.01,1,CONFIRMED,3.584101048,170.427829,2.7316
609,K00013.01,1,CONFIRMED,1.763587535,120.5659254,3.16877
610,K00131.01,1,CONFIRMED,5.014234733,133.174289,4.589
611,K00954.01,1,CONFIRMED,8.11528727,174.52257,3.211
612,K00954.02,1,CONFIRMED,36.9250409,174.22246,4.9381
613,K01025.01,0,FALSE POSITIVE,37.4783492,157.31713,5.317
614,K01028.01,0,FALSE POSITIVE,8.09695764,140.74216,3.319
615,K01029.01,1,CONFIRMED,32.3122867,133.867,6.569
616,K01030.01,1,CONFIRMED,9.22961384,138.43961,2.235
617,K01031.01,1,CONFIRMED,14.5598556,135.95038,5.624
618,K00144.01,1,CONFIRMED,4.176254191,133.090415,3.6716
619,K01093.01,0,FALSE POSITIVE,0.528755447,133.38227,5.714
620,K01094.01,1,CONFIRMED,6.10027621,135.58656,4.7476
621,K01095.01,0,CANDIDATE,51.59809554,203.979914,2.0153
622,K01096.01,0,CANDIDATE,1500.0,315.33083,7.109
623,K01097.01,0,FALSE POSITIVE,10.9110487,142.52714,7.033
624,K00150.01,1,CONFIRMED,8.408878137,134.006366,3.4967
625,K01161.02,1,CONFIRMED,10.93725572,136.98549,3.0822
626,K01161.03,1,CONFIRMED,2.97136658,134.38662,2.716
627,K01162.01,1,CONFIRMED,158.6850022,173.94993,11.5372
628,K01163.01,1,CONFIRMED,2.936527336,135.71829,1.771
629,K00955.01,1,CONFIRMED,7.03902016,175.73059,3.8633
630,K00956.01,1,CONFIRMED,8.360870704,175.64459,2.7144
631,K00957.01,0,FALSE POSITIVE,3.14051153,178.4691,8.2806
632,K00958.01,1,CONFIRMED,21.76129812,166.540438,1.243
633,K00959.01,0,FALSE POSITIVE,12.713794177,175.0725677,2.44093
634,K00960.01,0,FALSE POSITIVE,15.801100028,177.1533515,6.37505
635,K01032.01,0,CANDIDATE,1500.1406772,176.08226,25.727
636,K01034.01,0,FALSE POSITIVE,1.739428983,354.889074,2.4894
637,K01035.01,0,FALSE POSITIVE,1.217266418,133.328666,3.3208
638,K01036.01,0,FALSE POSITIVE,19.563092517,134.3548284,6.9547
639,K01037.01,0,FALSE POSITIVE,3.7228551,179.30315,12.8164
640,K00138.01,0,FALSE POSITIVE,48.93786896,140.76639,6.5868
641,K01098.01,0,FALSE POSITIVE,5.48990788,134.10438,4.02
642,K01099.01,1,CONFIRMED,161.5278347,198.00137,3.6734
643,K01100.01,0,FALSE POSITIVE,0.73093905,355.90306,2.8437
644,K01101.01,1,CONFIRMED,11.39102358,137.70864,2.303
645,K01102.01,1,CONFIRMED,12.33343853,137.58782,6.221
646,K01163.02,1,CONFIRMED,8.01500821,134.8277,3.0137
647,K01164.01,0,FALSE POSITIVE,0.933749941,133.38422,6.606
648,K01165.01,1,CONFIRMED,7.053934488,136.357253,1.7244
649,K01165.02,1,CONFIRMED,4.29263699,134.80018,2.7
650,K01166.01,1,CONFIRMED,7.6746614,133.22431,1.9374
651,K01167.01,0,FALSE POSITIVE,0.445275074,133.971372,2.276
652,K00961.01,1,CONFIRMED,1.213770423,170.483645,0.5532
653,K00961.02,1,CONFIRMED,0.453287416,133.869741,0.4445
654,K00132.01,0,FALSE POSITIVE,10.810132734,132.95157,4.4618
655,K00961.03,1,CONFIRMED,1.865114193,133.792344,0.4279
656,K00964.01,0,FALSE POSITIVE,3.273699006,171.2385098,3.07626
657,K00965.01,0,FALSE POSITIVE,7.047103499,175.03337,3.3208
658,K01038.01,0,FALSE POSITIVE,0.530300102,354.985736,2.8502
659,K01039.01,0,FALSE POSITIVE,1.073917869,177.924088,2.4305
660,K01040.01,0,FALSE POSITIVE,4.206096814,136.44854,10.7381
661,K01041.01,0,FALSE POSITIVE,19.56313723,369.11182,6.8575
662,K01042.01,0,FALSE POSITIVE,2.227718792,134.452638,4.9699
663,K01043.01,0,FALSE POSITIVE,0.591914504,355.353791,1.0225
664,K01360.01,1,CONFIRMED,36.7704935,164.29112,4.42
665,K01360.02,1,CONFIRMED,14.58932429,141.93498,2.4184
666,K01360.03,0,CANDIDATE,0.764017553,132.2214,1.103
667,K01361.01,1,CONFIRMED,59.8780258,151.1847,4.8027
668,K01362.01,0,CANDIDATE,20.51360192,357.49424,3.4769
669,K01426.02,1,CONFIRMED,74.92768653,124.99266,4.74
670,K01426.03,0,CANDIDATE,150.0189511,224.685714,4.3823
671,K01427.01,1,CONFIRMED,2.613020421,133.11283,1.9588
672,K01428.01,1,CONFIRMED,0.927859786,133.905978,1.4279
673,K01429.01,1,CONFIRMED,205.912735,252.74129,9.992
674,K00168.03,1,CONFIRMED,7.10695741,138.32271,5.1462
675,K01239.01,0,CANDIDATE,0.783276173,355.94865,1.6735
676,K01239.02,0,CANDIDATE,3.17405898,357.05776,2.3156
677,K01240.01,1,CONFIRMED,2.1395563,133.65392,2.0678
678,K01240.02,1,CONFIRMED,4.807103254,134.640371,0.9393
679,K01241.01,1,CONFIRMED,21.4054422,147.08981,11.721
680,K01241.02,1,CONFIRMED,10.5007712,135.6479,14.522
681,K01305.01,1,CONFIRMED,2.633852528,134.56431,2.0206
682,K01305.02,1,CONFIRMED,6.18670882,136.63308,2.909
683,K01306.01,1,CONFIRMED,1.796320953,133.33662,1.9139
684,K01306.02,1,CONFIRMED,3.468073,136.00831,2.361
685,K01306.03,1,CONFIRMED,5.9142668,133.49193,2.661
686,K00162.01,1,CONFIRMED,14.00640392,142.20885,4.6919
687,K01363.01,1,CONFIRMED,3.546531809,134.90127,2.2746
688,K01363.02,1,CONFIRMED,5.70070626,132.69229,1.6408
689,K01364.01,1,CONFIRMED,20.8341497,186.03921,4.522
690,K01364.02,1,CONFIRMED,7.0556584,181.91205,3.0479
691,K01430.01,1,CONFIRMED,10.47548084,152.64165,2.3024
692,K01430.02,1,CONFIRMED,22.92886314,143.86271,2.0831
693,K01430.03,1,CONFIRMED,77.4740991,184.24533,4.168
694,K01431.01,0,CANDIDATE,345.1589354,318.307719,7.5646
695,K01432.01,1,CONFIRMED,6.88595222,138.40761,4.148
696,K01242.01,0,CANDIDATE,99.6442783,283.236289,5.1772
697,K01243.01,0,FALSE POSITIVE,3.125814002,356.41184,1.7895
698,K00155.01,1,CONFIRMED,5.660669429,137.416045,4.6483
699,K01244.01,0,FALSE POSITIVE,10.80487163,134.09498,2.7215
700,K01245.01,1,CONFIRMED,13.71938426,140.74483,5.5677
701,K01306.04,1,CONFIRMED,29.2214959,139.32807,4.014
702,K01307.01,1,CONFIRMED,44.8520997,172.46196,3.5729
703,K01307.02,1,CONFIRMED,20.34237838,137.6952,2.3351
704,K00157.05,1,CONFIRMED,118.3786735,287.28744,9.5574
705,K01308.01,1,CONFIRMED,23.58444746,145.95798,5.5545
706,K01364.03,1,CONFIRMED,11.97884409,178.96957,3.751
707,K01364.04,1,CONFIRMED,3.71545593,169.78318,2.558
708,K01364.05,1,CONFIRMED,2.58083264,171.56048,2.1729
709,K01365.01,0,FALSE POSITIVE,1.487084251,133.97746,1.3233
710,K01366.01,1,CONFIRMED,19.25404023,164.78424,4.6509
711,K01432.02,1,CONFIRMED,15.0549356,144.575,4.801
712,K01432.03,1,CONFIRMED,2.92721119,133.82725,2.545
713,K01432.04,1,CONFIRMED,38.2856338,143.2984,6.512
714,K01433.01,1,CONFIRMED,19.80787763,139.37983,3.453
715,K01434.01,1,CONFIRMED,2.343230566,133.20732,2.0424
716,K01246.01,0,CANDIDATE,19.03723442,148.55057,3.3882
717,K01247.01,0,FALSE POSITIVE,2.73987398,134.5503077,4.15886
718,K01248.01,0,FALSE POSITIVE,5.801880653,357.453464,4.2608
719,K01249.01,0,FALSE POSITIVE,85.34092607,386.211642,10.6141
720,K01250.01,0,FALSE POSITIVE,0.782045734,134.0214,1.7945
721,K01251.01,0,CANDIDATE,0.576078683,134.107265,1.63253
722,K01309.01,1,CONFIRMED,10.1171684,137.44489,4.6677
723,K01310.01,1,CONFIRMED,19.12947603,139.4353,3.9622
724,K01311.01,1,CONFIRMED,83.5781976,202.45865,7.2487
725,K01312.01,1,CONFIRMED,6.1469956,135.07385,3.3153
726,K01313.01,0,FALSE POSITIVE,0.522457732,133.751976,0.8907
727,K01366.02,1,CONFIRMED,54.1558384,172.36559,4.432
728,K00018.01,1,CONFIRMED,3.548465446,122.9014315,4.56904
729,K00163.01,1,CONFIRMED,11.1199028,139.753524,3.3759
730,K01367.01,1,CONFIRMED,0.567856484,134.063088,1.0258
731,K01368.01,0,FALSE POSITIVE,251.0597249,230.027745,5.1095
732,K00169.01,0,FALSE POSITIVE,11.70219638,151.13414,2.6658
733,K01435.01,1,CONFIRMED,40.7150498,146.56647,8.587
734,K01435.02,1,CONFIRMED,10.44635944,133.27821,2.749
735,K01436.01,1,CONFIRMED,2.508553286,135.0112,2.2664
736,K01436.02,1,CONFIRMED,13.75129636,144.61389,3.853
737,K01252.01,0,FALSE POSITIVE,0.885747456,134.486834,4.4788
738,K01253.01,0,FALSE POSITIVE,3.611541977,357.25064,8.6068
739,K00156.01,1,CONFIRMED,8.041347775,143.038292,2.6332
740,K01254.01,0,FALSE POSITIVE,5.082722475,137.26075,5.9139
741,K01255.01,0,CANDIDATE,78.9257421,429.37454,7.5193
742,K01256.01,0,FALSE POSITIVE,9.991625291,137.447816,3.8552
743,K01314.01,1,CONFIRMED,8.57504983,140.14063,8.653
744,K01315.01,0,CANDIDATE,6.84639884,133.76181,3.4919
745,K01316.01,1,CONFIRMED,7.64970832,138.33113,6.625
746,K01316.02,0,CANDIDATE,12.37679312,143.3787176,3.85
747,K00157.06,1,CONFIRMED,10.30401132,138.50377,4.2246
748,K01317.01,0,FALSE POSITIVE,2.171827838,355.083686,3.2205
749,K01369.01,1,CONFIRMED,3.016182013,133.88395,2.8349
750,K01370.01,1,CONFIRMED,6.8833761,135.26522,2.2702
751,K01371.01,0,FALSE POSITIVE,0.833980196,133.68304,1.756
752,K01372.01,0,FALSE POSITIVE,69.62754202,176.3098622,11.07
753,K01373.01,0,FALSE POSITIVE,1.926353494,133.68077,2.5305
754,K01374.01,0,FALSE POSITIVE,0.890737359,134.56707,1.9257
755,K01436.03,1,CONFIRMED,5.41908491,131.6422,2.3379
756,K01437.01,1,CONFIRMED,7.01733571,133.90592,3.567
757,K01438.01,1,CONFIRMED,6.91134223,136.64878,5.6743
758,K01439.01,1,CONFIRMED,394.6249514,177.84534,24.108
759,K01440.01,1,CONFIRMED,7.19304935,136.05065,3.407
760,K01257.01,1,CONFIRMED,86.64764448,173.794641,4.2326
761,K01258.01,1,CONFIRMED,36.33750453,160.39806,7.06
762,K01258.02,1,CONFIRMED,14.64613058,136.5227,5.688
763,K01258.03,1,CONFIRMED,148.272013,138.00557,4.192
764,K01259.01,0,FALSE POSITIVE,1.506507172,178.18515,4.5346
765,K01318.01,0,FALSE POSITIVE,1.634614356,133.96855,3.4422
766,K01319.01,0,FALSE POSITIVE,16.025018977,367.693328,3.8828
767,K01320.01,1,CONFIRMED,10.50682978,360.082152,3.7769
768,K01321.01,0,FALSE POSITIVE,0.711966971,134.223486,2.0221
769,K01322.01,0,FALSE POSITIVE,17.72724392,356.795528,4.1073
770,K01375.01,1,CONFIRMED,321.2124365,206.930556,4.012
771,K01376.01,0,FALSE POSITIVE,7.13895376,184.24569,4.568
772,K00164.01,0,FALSE POSITIVE,4.4645454,132.31538,2.8823
773,K01377.01,1,CONFIRMED,11.29689442,134.57233,4.623
774,K01378.01,0,FALSE POSITIVE,19.30112039,133.35614,6.0752
775,K00019.01,0,FALSE POSITIVE,1.20320092,133.929836,1.9197
776,K00171.01,1,CONFIRMED,5.968724048,137.158607,3.651
777,K01449.01,0,FALSE POSITIVE,10.980246199,137.1376073,3.74464
778,K01450.01,1,CONFIRMED,2.144632238,133.984128,6.2701
779,K01451.01,0,FALSE POSITIVE,27.32204488,159.7472774,5.6716
780,K01452.01,0,FALSE POSITIVE,1.152216965,133.277861,2.2245
781,K01260.01,0,FALSE POSITIVE,5.2972293,177.95111,3.799
782,K01261.01,1,CONFIRMED,133.460999,216.04334,11.4997
783,K00156.02,1,CONFIRMED,5.188563677,145.362252,2.3683
784,K01261.02,1,CONFIRMED,15.19423359,142.73422,3.106
785,K01262.01,0,FALSE POSITIVE,14.17098745,359.82956,3.4804
786,K01263.01,0,FALSE POSITIVE,31.9734169,133.86598,13.262
787,K01323.01,1,CONFIRMED,3.990105908,355.840837,2.4108
788,K01324.01,0,FALSE POSITIVE,0.52205862,133.138446,2.0847
789,K01325.01,1,CONFIRMED,10.035381809,137.471481,3.4062
790,K01326.01,0,FALSE POSITIVE,53.100942624,135.9717179,2.2868
791,K00158.01,0,FALSE POSITIVE,5.80181368,137.57807,4.119
792,K01327.01,0,FALSE POSITIVE,15.6402515,359.07991,6.222
793,K01378.02,0,FALSE POSITIVE,0.691666384,135.94927,1.9603
794,K01379.01,1,CONFIRMED,5.62154315,136.89013,2.4143
795,K01380.01,0,FALSE POSITIVE,1.074106954,133.84323,1.9797
796,K01381.01,0,FALSE POSITIVE,5.117401517,134.586518,4.3056
797,K01382.01,0,FALSE POSITIVE,4.20233673,179.533899,3.6973
798,K01441.01,1,CONFIRMED,8.50698069,134.64421,2.938
799,K00170.01,0,FALSE POSITIVE,15.60865244,144.29934,6.26
800,K01442.01,1,CONFIRMED,0.669310092,134.131388,1.6274
801,K01443.01,0,FALSE POSITIVE,4.494498254,134.77583,1.9742
